CustomerID,Timestamp,PurchaseValue
1710214a3e,2018-05-31 18:20:40+00:00,68.0
10c9a72e40,2018-05-31 18:13:39+00:00,34.0
539c33bd1a,2018-05-31 18:12:50+00:00,34.0
3c6821c33b,2018-05-31 18:04:38+00:00,68.0
d515004380,2018-05-31 18:02:32+00:00,68.0
239d94c558,2018-05-31 17:58:43+00:00,102.0
e14e668427,2018-05-31 17:53:15+00:00,34.0
938a097bf4,2018-05-31 17:46:57+00:00,34.0
1c7e4abbfc,2018-05-31 17:46:48+00:00,34.0
2159f58d3b,2018-05-31 17:31:11+00:00,34.0
ccc005fa44,2018-05-31 17:30:01+00:00,68.0
eda4040df9,2018-05-31 17:29:28+00:00,28.0
e1f7705d10,2018-05-31 17:23:51+00:00,28.0
2159f58d3b,2018-05-31 17:21:35+00:00,34.0
be0408468a,2018-05-31 17:20:45+00:00,34.0
93563d1889,2018-05-31 17:05:21+00:00,34.0
3fac7d8836,2018-05-31 17:02:08+00:00,34.0
c6ab00a4a3,2018-05-31 16:57:35+00:00,68.0
eb8cdc3781,2018-05-31 16:37:50+00:00,68.0
9fa96a2767,2018-05-31 16:25:28+00:00,68.0
2b58dd99cb,2018-05-31 15:47:34+00:00,68.0
a913f6a1b1,2018-05-31 15:41:20+00:00,0.0
0a0056fe5c,2018-05-31 15:37:43+00:00,34.0
7e633ce3af,2018-05-31 15:13:33+00:00,34.0
839af33b2f,2018-05-31 15:12:52+00:00,34.0
43b500728c,2018-05-31 15:09:00+00:00,102.0
72076bf5a5,2018-05-31 15:06:42+00:00,34.0
81d8c626b0,2018-05-31 15:05:08+00:00,0.0
d7032fa564,2018-05-31 14:50:34+00:00,34.0
82c623f7a2,2018-05-31 14:39:50+00:00,68.0
0744dda2ac,2018-05-31 14:38:57+00:00,68.0
effe3c170a,2018-05-31 14:37:08+00:00,68.0
3d03232cd1,2018-05-31 14:36:16+00:00,28.0
3b4a94381b,2018-05-31 14:26:05+00:00,34.0
7f7674a763,2018-05-31 13:50:32+00:00,68.0
78435470b7,2018-05-31 13:47:13+00:00,136.0
f2b2e82228,2018-05-31 13:40:52+00:00,34.0
7f7674a763,2018-05-31 13:33:40+00:00,0.0
8ffad4043a,2018-05-31 13:25:21+00:00,68.0
47e089b08a,2018-05-31 13:24:14+00:00,34.0
b89a9ad2c9,2018-05-31 12:39:35+00:00,102.0
df02117132,2018-05-31 12:38:10+00:00,68.0
c7366fadae,2018-05-31 12:37:09+00:00,68.0
e7e2280c91,2018-05-31 12:29:14+00:00,68.0
4252597dc4,2018-05-31 12:20:06+00:00,0.0
542ad0e9ac,2018-05-31 12:13:30+00:00,29.0
b8c305b57a,2018-05-31 11:56:35+00:00,0.0
a26dfafd2b,2018-05-31 11:53:35+00:00,34.0
04fc291a1f,2018-05-31 11:23:04+00:00,34.0
d93dbc3583,2018-05-31 11:19:21+00:00,34.0
d51b139c1b,2018-05-31 11:13:52+00:00,34.0
38b4ee2dfc,2018-05-31 11:06:30+00:00,68.0
28f653f5e5,2018-05-31 10:59:02+00:00,34.0
95cb299f42,2018-05-31 10:57:11+00:00,34.0
774a9acc1a,2018-05-31 10:50:18+00:00,34.0
bcaaa5d450,2018-05-31 10:24:28+00:00,34.0
3be9c55933,2018-05-31 10:07:26+00:00,30.0
6664ce6152,2018-05-31 09:57:51+00:00,34.0
50c5c37a56,2018-05-31 09:37:57+00:00,102.0
84981b7660,2018-05-31 09:33:47+00:00,34.0
4439ff1557,2018-05-31 09:32:45+00:00,34.0
55d7911786,2018-05-31 09:32:32+00:00,68.0
3f45631583,2018-05-31 09:27:42+00:00,34.0
bcf59de1b7,2018-05-31 09:24:00+00:00,34.0
a1a422255f,2018-05-31 09:23:39+00:00,102.0
639f3f255b,2018-05-31 09:14:41+00:00,68.0
5f64e8132e,2018-05-31 09:11:49+00:00,34.0
29d4856873,2018-05-31 08:54:51+00:00,136.0
55d7911786,2018-05-31 08:54:36+00:00,34.0
789b6f710f,2018-05-31 08:54:17+00:00,34.0
b60c19bef9,2018-05-31 08:53:51+00:00,34.0
17ff134f21,2018-05-31 08:44:36+00:00,34.0
c422144631,2018-05-31 08:32:39+00:00,68.0
ae4d6afa17,2018-05-31 08:25:14+00:00,68.0
db1541d2bd,2018-05-31 08:13:30+00:00,56.19
cf9c9cfae4,2018-05-31 08:03:43+00:00,34.0
6385125836,2018-05-31 07:51:20+00:00,34.0
b5de9c4626,2018-05-31 07:39:23+00:00,34.0
154f276262,2018-05-31 07:33:35+00:00,34.0
00bb76dfd0,2018-05-31 07:31:16+00:00,102.0
d2630a13c7,2018-05-31 07:27:48+00:00,64.0
64b47026ee,2018-05-31 07:21:55+00:00,102.0
4536fec7f2,2018-05-31 07:19:26+00:00,68.0
534e2e3738,2018-05-31 07:06:33+00:00,34.0
392462f6dd,2018-05-31 07:05:40+00:00,34.0
d7e9dcba94,2018-05-31 06:50:14+00:00,34.0
2809c315db,2018-05-31 06:34:51+00:00,34.0
2cf4819878,2018-05-31 05:55:28+00:00,34.0
da6ed743f3,2018-05-31 05:21:26+00:00,34.0
ca650bd29e,2018-05-31 04:26:16+00:00,68.0
c7c7d13c81,2018-05-31 00:32:10+00:00,68.0
e33436eaa5,2018-05-30 23:48:05+00:00,34.0
da5176a259,2018-05-30 22:55:53+00:00,68.0
37199dfbd4,2018-05-30 22:36:28+00:00,34.0
f6596cc535,2018-05-30 22:32:32+00:00,34.0
be2e238d5e,2018-05-30 22:15:16+00:00,68.0
bd88ccbf44,2018-05-30 22:06:40+00:00,34.0
4e7c8966b1,2018-05-30 21:33:40+00:00,34.0
028e61079b,2018-05-30 21:28:37+00:00,68.0
c01d7edfbe,2018-05-30 21:14:20+00:00,34.0
30bcc943b7,2018-05-30 21:13:38+00:00,34.0
a14f7d4ad5,2018-05-30 21:06:10+00:00,34.0
36b8fb11c3,2018-05-30 20:57:39+00:00,68.0
4c21f65c25,2018-05-30 20:22:59+00:00,25.5
c3f96a5a65,2018-05-30 20:14:44+00:00,34.0
cdb9ca65cd,2018-05-30 20:13:33+00:00,34.0
0c2af4d07f,2018-05-30 20:04:38+00:00,30.0
72718ee13e,2018-05-30 20:03:41+00:00,34.0
7553e495aa,2018-05-30 20:02:44+00:00,34.0
186f934268,2018-05-30 19:40:40+00:00,68.0
bf46a560dc,2018-05-30 19:39:59+00:00,68.0
8fad24ad7a,2018-05-30 19:39:56+00:00,34.0
d2e2401d04,2018-05-30 19:35:04+00:00,68.0
3bc028c500,2018-05-30 19:34:47+00:00,68.0
0776b52b08,2018-05-30 19:34:46+00:00,0.0
eb06b2aacc,2018-05-30 19:30:43+00:00,102.0
13753758f7,2018-05-30 19:29:39+00:00,34.0
3cd4a43248,2018-05-30 19:29:26+00:00,34.0
e97b1cbeba,2018-05-30 19:24:46+00:00,34.0
01437f62b1,2018-05-30 19:24:13+00:00,88.0
19b53cfd3a,2018-05-30 19:02:29+00:00,34.0
6527749142,2018-05-30 18:55:03+00:00,34.0
26aae1881e,2018-05-30 18:53:14+00:00,34.0
6552d09acc,2018-05-30 18:52:18+00:00,34.0
b8875e581b,2018-05-30 18:50:25+00:00,34.0
66a5c68601,2018-05-30 18:49:30+00:00,34.0
4217a9edae,2018-05-30 18:42:12+00:00,68.0
e8e85e7e7a,2018-05-30 18:33:05+00:00,34.0
379f69ea37,2018-05-30 18:31:13+00:00,68.0
51ff69dd3d,2018-05-30 18:28:51+00:00,34.0
f6d0106c60,2018-05-30 18:27:28+00:00,34.0
ffe62e5ab0,2018-05-30 18:27:04+00:00,34.0
23fa70bb4a,2018-05-30 18:11:27+00:00,34.0
a30824cc59,2018-05-30 18:03:10+00:00,28.0
feafdb1e0f,2018-05-30 18:01:45+00:00,68.0
dcf28a0abf,2018-05-30 17:58:16+00:00,28.0
aa9d8d5d80,2018-05-30 17:34:36+00:00,102.0
e3a9b08ebc,2018-05-30 17:29:10+00:00,136.0
ea745f244c,2018-05-30 17:23:40+00:00,68.0
e66801e7f4,2018-05-30 17:06:16+00:00,34.0
6c0328de09,2018-05-30 16:58:26+00:00,0.0
c6d0367fe8,2018-05-30 16:33:56+00:00,0.0
7cd3f32d74,2018-05-30 16:27:09+00:00,34.0
c2161f2b88,2018-05-30 16:18:24+00:00,68.0
4204e09e5c,2018-05-30 15:33:44+00:00,68.0
25a684c6b5,2018-05-30 15:11:32+00:00,68.0
4cf8a3c62f,2018-05-30 15:11:24+00:00,0.0
8165f7c858,2018-05-30 14:52:27+00:00,68.0
57f95a1d6a,2018-05-30 14:52:14+00:00,34.0
9a09283213,2018-05-30 14:47:26+00:00,34.0
85fdcfb3db,2018-05-30 14:34:54+00:00,34.0
fab9fdba46,2018-05-30 14:33:13+00:00,68.0
2561c762e7,2018-05-30 14:29:06+00:00,102.0
b6b0a98d91,2018-05-30 14:27:24+00:00,68.0
6697d324ad,2018-05-30 14:03:55+00:00,0.0
dcc261fe85,2018-05-30 14:02:30+00:00,0.0
0b6ce8ea21,2018-05-30 14:00:01+00:00,34.0
30b79b6fe6,2018-05-30 13:56:41+00:00,68.0
1dc8bdc530,2018-05-30 13:31:15+00:00,0.0
4893ffa7fb,2018-05-30 12:57:14+00:00,68.0
eb3e48536a,2018-05-30 12:23:57+00:00,34.0
b53eff0b7c,2018-05-30 12:21:57+00:00,34.0
52260fa449,2018-05-30 12:21:55+00:00,34.0
f63cb5f010,2018-05-30 12:01:57+00:00,0.0
a45db0e048,2018-05-30 11:51:58+00:00,68.0
b37b11369f,2018-05-30 11:47:51+00:00,27.2
65af4e4208,2018-05-30 11:37:50+00:00,34.0
c1910553e1,2018-05-30 11:28:55+00:00,0.0
88780f0d6f,2018-05-30 11:27:52+00:00,34.0
9662dc6137,2018-05-30 11:21:31+00:00,102.0
fe40abb5c7,2018-05-30 11:21:23+00:00,34.0
1d5b525e2d,2018-05-30 11:17:27+00:00,28.0
b87da01226,2018-05-30 11:10:40+00:00,34.0
96caa1849e,2018-05-30 11:07:02+00:00,68.0
2007db53ad,2018-05-30 11:04:00+00:00,68.0
f9efa84d4d,2018-05-30 10:29:30+00:00,34.0
9a4ac35c36,2018-05-30 10:20:06+00:00,102.0
120b2ed32a,2018-05-30 10:08:26+00:00,68.0
9732f17233,2018-05-30 10:05:47+00:00,34.0
af2ebed176,2018-05-30 09:57:04+00:00,34.0
0fb2b072a9,2018-05-30 09:40:32+00:00,68.0
6c7d7f75b3,2018-05-30 09:38:47+00:00,68.0
38dee5688e,2018-05-30 09:37:50+00:00,34.0
3cd822fe65,2018-05-30 09:18:45+00:00,34.0
72718ee13e,2018-05-30 09:17:38+00:00,34.0
51379ccc41,2018-05-30 09:16:37+00:00,34.0
487deeec4f,2018-05-30 09:12:57+00:00,0.0
bd5f0467df,2018-05-30 08:57:14+00:00,34.0
9564126c4a,2018-05-30 08:49:29+00:00,34.0
084d75e10b,2018-05-30 08:42:51+00:00,34.0
7d5b918d51,2018-05-30 08:19:16+00:00,27.2
009a4e5215,2018-05-30 08:12:48+00:00,34.0
07805010d9,2018-05-30 07:43:43+00:00,0.0
b6b9823496,2018-05-30 07:15:09+00:00,136.0
a13cf40e03,2018-05-30 07:05:40+00:00,25.5
a13cf40e03,2018-05-30 07:04:04+00:00,0.0
61c8f61d24,2018-05-30 06:55:47+00:00,68.0
26b3f44947,2018-05-30 06:43:59+00:00,34.0
6beeb2c3ba,2018-05-30 06:36:41+00:00,0.0
885c6c4f60,2018-05-30 06:34:21+00:00,0.0
327898bd8e,2018-05-30 06:30:47+00:00,0.0
f3da667ec2,2018-05-30 06:11:16+00:00,34.0
3b5caaff7d,2018-05-30 06:05:38+00:00,34.0
16ae7d2b8f,2018-05-30 05:51:23+00:00,204.0
b37e8a67d5,2018-05-30 05:50:20+00:00,34.0
3e70339cd6,2018-05-30 05:31:37+00:00,62.0
12fd77f920,2018-05-30 05:25:37+00:00,34.0
2199b72e12,2018-05-30 05:08:42+00:00,68.0
4ef0d5c517,2018-05-30 04:48:57+00:00,34.0
c8b377aa43,2018-05-30 00:02:53+00:00,34.0
4f344a41d7,2018-05-29 22:31:47+00:00,102.0
9e738be567,2018-05-29 22:14:21+00:00,68.0
ab2a615d39,2018-05-29 21:50:21+00:00,34.0
3bc7cf6f11,2018-05-29 21:37:49+00:00,34.0
72173135d0,2018-05-29 21:11:47+00:00,34.0
600c27edb5,2018-05-29 20:47:58+00:00,68.0
37db17a307,2018-05-29 20:34:06+00:00,34.0
613cc0a868,2018-05-29 20:16:17+00:00,68.0
f35cc8ffd0,2018-05-29 20:12:13+00:00,34.0
5750c8b089,2018-05-29 20:11:42+00:00,136.0
a44eca8e37,2018-05-29 20:05:12+00:00,68.0
4d485c85b2,2018-05-29 20:00:58+00:00,68.0
5e11e7602e,2018-05-29 19:54:40+00:00,34.0
abeb786b91,2018-05-29 19:46:06+00:00,34.0
4ea7848db2,2018-05-29 19:44:21+00:00,34.0
316fc63e0b,2018-05-29 19:42:26+00:00,34.0
1dc8bdc530,2018-05-29 19:29:30+00:00,68.0
adbeb3ecc2,2018-05-29 19:25:33+00:00,0.0
a6f49ab039,2018-05-29 19:20:19+00:00,102.0
3223e552ca,2018-05-29 19:19:27+00:00,0.0
8d5acd981f,2018-05-29 19:12:19+00:00,34.0
0fd48c1a97,2018-05-29 18:59:15+00:00,68.0
4d10e1c860,2018-05-29 18:54:46+00:00,68.0
d034ddcd12,2018-05-29 18:45:52+00:00,68.0
fffe5ffa3b,2018-05-29 18:37:46+00:00,64.0
3eeeb2882a,2018-05-29 18:35:46+00:00,34.0
957a6150c6,2018-05-29 18:30:44+00:00,68.0
ae13dd7d6a,2018-05-29 18:26:05+00:00,68.0
09b1c68fcb,2018-05-29 18:17:19+00:00,0.0
9ef796efb6,2018-05-29 18:15:09+00:00,102.0
34806c9f87,2018-05-29 18:09:13+00:00,136.0
c0e4f760f4,2018-05-29 18:09:06+00:00,34.0
a1f50c49aa,2018-05-29 18:04:08+00:00,0.0
a5ffcc9b0d,2018-05-29 17:55:20+00:00,68.0
4f9c90668c,2018-05-29 17:51:08+00:00,34.0
19673496e8,2018-05-29 17:50:46+00:00,4.0
a89019ab45,2018-05-29 17:49:16+00:00,34.0
753cf4e912,2018-05-29 17:48:23+00:00,136.0
3fa054b72f,2018-05-29 17:46:45+00:00,68.0
3c8b302177,2018-05-29 17:29:57+00:00,68.0
51519c91e3,2018-05-29 17:15:59+00:00,68.0
bea18252fb,2018-05-29 17:07:48+00:00,34.0
2f7681e9be,2018-05-29 17:02:07+00:00,34.0
990de0c2dd,2018-05-29 16:59:44+00:00,34.0
06d6e9d258,2018-05-29 16:54:54+00:00,68.0
11c89169ff,2018-05-29 16:40:54+00:00,34.0
807e825629,2018-05-29 16:35:44+00:00,34.0
c62dc7b7cf,2018-05-29 16:16:41+00:00,68.0
7117b43578,2018-05-29 15:57:00+00:00,68.0
69d670101c,2018-05-29 15:52:12+00:00,23.8
bcead859a7,2018-05-29 15:33:38+00:00,34.0
b654e74c65,2018-05-29 15:28:54+00:00,34.0
79b3d33089,2018-05-29 15:26:07+00:00,34.0
9edfac6769,2018-05-29 15:21:21+00:00,34.0
6697d324ad,2018-05-29 15:15:49+00:00,0.0
d1c2f147bf,2018-05-29 15:07:18+00:00,68.0
c5f10d4c61,2018-05-29 15:01:50+00:00,34.0
4816a764be,2018-05-29 14:46:53+00:00,0.0
69036f8bcf,2018-05-29 14:10:12+00:00,34.0
9adea030ef,2018-05-29 14:06:21+00:00,0.0
764ae27f8d,2018-05-29 13:31:48+00:00,68.0
b55f2ab035,2018-05-29 13:24:12+00:00,34.0
247d93d957,2018-05-29 13:17:22+00:00,0.0
98903c5a25,2018-05-29 12:37:43+00:00,34.0
e5e2d8f8dc,2018-05-29 12:27:24+00:00,34.0
67bcfba33f,2018-05-29 12:24:19+00:00,68.0
4ea7109fca,2018-05-29 12:15:18+00:00,34.0
aace497301,2018-05-29 12:03:12+00:00,68.0
759dd038e1,2018-05-29 11:54:46+00:00,28.0
5a88f70e2d,2018-05-29 11:40:05+00:00,68.0
d059e68ea4,2018-05-29 11:39:28+00:00,136.0
3a7604fe2f,2018-05-29 11:11:03+00:00,34.0
2e2ebe17aa,2018-05-29 11:04:28+00:00,34.0
e03f9b3958,2018-05-29 11:00:41+00:00,29.0
199758cce5,2018-05-29 10:52:34+00:00,68.0
eb6c5ffe06,2018-05-29 10:49:44+00:00,68.0
a913f6a1b1,2018-05-29 10:42:20+00:00,0.0
60d55db9d4,2018-05-29 10:37:48+00:00,34.0
b623526c9e,2018-05-29 10:35:22+00:00,68.0
f42c4d5669,2018-05-29 10:27:16+00:00,68.0
6eed3e4d61,2018-05-29 10:24:48+00:00,34.0
3b35a0b069,2018-05-29 10:20:22+00:00,29.0
cfabe6e451,2018-05-29 10:12:18+00:00,34.0
9e067efe6a,2018-05-29 09:40:20+00:00,34.0
c8eede19a7,2018-05-29 09:37:08+00:00,34.0
54bf040e66,2018-05-29 09:11:02+00:00,68.0
944c1997c7,2018-05-29 09:05:21+00:00,68.0
facf17d02a,2018-05-29 08:58:30+00:00,34.0
8dfee14422,2018-05-29 08:52:37+00:00,23.8
aded9e3889,2018-05-29 08:43:13+00:00,34.0
2dc0906fc1,2018-05-29 08:42:42+00:00,34.0
aa71f56ab7,2018-05-29 08:29:06+00:00,68.0
398180b186,2018-05-29 08:22:29+00:00,68.0
18c901fc56,2018-05-29 08:13:35+00:00,136.0
3f20b53acc,2018-05-29 08:13:30+00:00,34.0
73556db7a2,2018-05-29 08:02:10+00:00,34.0
54e95cd2a8,2018-05-29 08:00:43+00:00,34.0
0505714994,2018-05-29 07:59:12+00:00,68.0
fe31157c24,2018-05-29 07:31:02+00:00,34.0
f2e74e6177,2018-05-29 07:29:09+00:00,68.0
64aeb2700c,2018-05-29 07:26:10+00:00,34.0
c67adebbbf,2018-05-29 07:19:19+00:00,68.0
367e039d2b,2018-05-29 07:06:06+00:00,34.0
367e039d2b,2018-05-29 07:03:09+00:00,0.0
3cf33d963c,2018-05-29 06:58:14+00:00,68.0
320c41eeca,2018-05-29 06:57:59+00:00,68.0
c721a285f3,2018-05-29 06:49:40+00:00,68.0
ad42776819,2018-05-29 06:45:34+00:00,34.0
4b4da678e0,2018-05-29 06:34:37+00:00,34.0
ed0a98d0a6,2018-05-29 06:13:53+00:00,68.0
c540232373,2018-05-29 05:41:39+00:00,34.0
c82d83748d,2018-05-29 05:41:03+00:00,68.0
