CustomerID,Timestamp,PurchaseValue
3312b6fb5a,2018-05-28 18:23:25+00:00,79.0
2982d1f3ba,2018-05-28 16:16:01+00:00,69.0
b2bf0024f1,2018-05-28 04:49:48+00:00,24.99
66943c226b,2018-05-28 01:12:38+00:00,79.0
f6670f50f2,2018-05-27 21:09:18+00:00,188.75
bcac22612d,2018-05-27 17:28:18+00:00,148.69
81c4e95a80,2018-05-27 05:27:53+00:00,128.0
054d4ece9d,2018-05-27 04:55:20+00:00,23.21
faf30a23d3,2018-05-27 02:53:31+00:00,80.0
cc819161be,2018-05-27 02:32:51+00:00,64.0
cc819161be,2018-05-27 01:41:44+00:00,54.0
a1f640cd6f,2018-05-26 23:33:26+00:00,24.98
e6b23d9740,2018-05-26 22:13:43+00:00,95.45
33b578d295,2018-05-26 21:40:26+00:00,64.0
b1d52419a4,2018-05-26 19:57:38+00:00,59.0
5850cfec7f,2018-05-26 17:26:09+00:00,54.0
abf17713e1,2018-05-26 11:44:33+00:00,54.0
940e4f4882,2018-05-26 05:46:52+00:00,34.0
8c2e86cc8f,2018-05-26 04:54:11+00:00,15.7
58eaafa7a6,2018-05-26 03:28:20+00:00,78.99
c55b233807,2018-05-26 02:34:19+00:00,242.0
6cb73fc312,2018-05-26 02:13:50+00:00,54.0
4c9597be94,2018-05-26 00:58:31+00:00,54.0
ea5d28f4cd,2018-05-26 00:26:41+00:00,9.99
83ea26a526,2018-05-26 00:22:01+00:00,54.0
db316262b4,2018-05-26 00:13:27+00:00,146.2
d6eb52d354,2018-05-25 20:06:39+00:00,74.0
bb8827ee03,2018-05-25 18:46:47+00:00,74.99
9c27804edf,2018-05-25 18:08:52+00:00,93.0
6155cbf83e,2018-05-25 17:39:16+00:00,128.0
318aa37337,2018-05-25 16:51:29+00:00,111.48
e02cdf5df1,2018-05-25 16:45:33+00:00,44.0
840d6c4803,2018-05-25 14:56:37+00:00,67.9
fc223c7ce2,2018-05-25 14:41:09+00:00,79.37
bfe9ad6ed6,2018-05-25 11:17:46+00:00,90.99
e2187facda,2018-05-25 08:56:23+00:00,169.0
205ef57f99,2018-05-25 08:31:16+00:00,95.0
297763b3b3,2018-05-25 06:44:44+00:00,158.97
b1da8025da,2018-05-25 05:48:03+00:00,48.09
ba693bb275,2018-05-25 05:37:58+00:00,21.98
38c822d4a3,2018-05-25 04:10:21+00:00,126.97
04a8d9a61d,2018-05-25 03:58:08+00:00,57.55
7e5d2c2e5b,2018-05-25 03:34:15+00:00,98.0
3d04fd9662,2018-05-25 03:07:47+00:00,89.0
0ed809e692,2018-05-25 00:33:05+00:00,57.55
849b787189,2018-05-24 19:40:52+00:00,55.39
e91b1f312c,2018-05-24 19:38:11+00:00,49.99
92bb7d4860,2018-05-24 18:18:32+00:00,78.0
8e0baccf82,2018-05-24 14:00:48+00:00,74.0
e483a547cf,2018-05-24 10:43:01+00:00,249.99
9cca5285ef,2018-05-24 10:09:55+00:00,37.31
063a69d87a,2018-05-24 08:21:35+00:00,29.65
aebecb7ada,2018-05-24 07:41:09+00:00,55.15
cfa08fd079,2018-05-24 07:28:15+00:00,65.34
807f11dd88,2018-05-24 06:13:31+00:00,54.0
b39f195918,2018-05-24 06:11:26+00:00,47.89
ffea6633ab,2018-05-24 05:54:33+00:00,108.0
51b1534f20,2018-05-24 05:09:53+00:00,154.98
d858876b03,2018-05-24 04:09:20+00:00,22.98
85bb71baf8,2018-05-24 03:51:04+00:00,44.99
c302531a3c,2018-05-24 01:16:39+00:00,103.99
c701395bf0,2018-05-24 00:13:05+00:00,48.94
4ba12b7734,2018-05-23 21:58:57+00:00,95.5
cd517879d2,2018-05-23 21:46:50+00:00,74.0
849b772022,2018-05-23 20:50:43+00:00,78.2
b4ad07cb62,2018-05-23 20:22:14+00:00,73.99
ce8658567e,2018-05-23 19:43:04+00:00,68.28
4f7f655232,2018-05-23 19:34:32+00:00,44.0
a32b1a5f12,2018-05-23 19:11:06+00:00,91.5
882b173f41,2018-05-23 18:36:16+00:00,157.0
afa99ddc51,2018-05-23 18:28:55+00:00,139.99
e54e31cdce,2018-05-23 18:27:52+00:00,69.0
0f51562db3,2018-05-23 16:37:14+00:00,73.1
f788d0dbee,2018-05-23 15:55:59+00:00,72.5
0c4f621dba,2018-05-23 12:30:45+00:00,100.99
3f942532bf,2018-05-23 12:29:42+00:00,123.99
e215962ac7,2018-05-23 06:21:55+00:00,49.0
1050848112,2018-05-23 05:32:25+00:00,54.0
ae9478050b,2018-05-23 05:06:11+00:00,20.98
1e64e7cd4d,2018-05-23 03:41:12+00:00,19.99
1e64e7cd4d,2018-05-23 03:39:55+00:00,14.99
c9c00e7ef3,2018-05-23 03:18:20+00:00,144.99
c9c00e7ef3,2018-05-23 03:04:24+00:00,79.0
3489e7b1ed,2018-05-22 23:39:20+00:00,12.99
3c5b0ed792,2018-05-22 17:42:50+00:00,64.0
8ace411999,2018-05-22 05:33:55+00:00,13.98
e7d0cfdafb,2018-05-22 03:02:36+00:00,128.0
63ab43e4d4,2018-05-22 01:07:43+00:00,63.99
3d7f57198e,2018-05-22 01:04:02+00:00,41.97
ce40f760e2,2018-05-22 00:28:43+00:00,101.99
6f4af21050,2018-05-21 22:13:17+00:00,0.0
3622df98e1,2018-05-21 22:00:47+00:00,0.0
4217dc1c34,2018-05-21 21:48:42+00:00,0.0
05155883ed,2018-05-21 19:26:44+00:00,85.0
5fac45ed82,2018-05-21 19:09:51+00:00,69.0
22a1188ade,2018-05-21 18:33:45+00:00,98.0
aad89587bb,2018-05-21 17:12:40+00:00,0.0
6b742ded51,2018-05-21 16:27:21+00:00,69.0
72d948ce04,2018-05-21 15:39:46+00:00,64.0
5cd0343e1d,2018-05-21 13:42:11+00:00,154.0
1af86e7162,2018-05-21 04:41:27+00:00,53.99
58bbdcd528,2018-05-21 03:53:25+00:00,221.6
f903a99832,2018-05-21 01:26:02+00:00,139.98
0060e511f7,2018-05-20 23:48:52+00:00,187.0
beabc2745b,2018-05-20 23:13:09+00:00,66.99
460c1eb071,2018-05-20 22:09:48+00:00,71.99
db04097bf9,2018-05-20 19:12:15+00:00,69.0
462ddf9f24,2018-05-20 18:53:18+00:00,79.75
d4fac47fe2,2018-05-20 18:52:23+00:00,30.07
751f957024,2018-05-20 06:07:36+00:00,91.0
ce88f3c279,2018-05-20 05:41:46+00:00,118.0
fc223c7ce2,2018-05-20 05:04:42+00:00,84.73
d6f79f353a,2018-05-20 00:49:45+00:00,9.99
b0ebb762f6,2018-05-20 00:43:51+00:00,72.92
96c40bd7a4,2018-05-19 22:33:48+00:00,54.0
fe366c42d3,2018-05-19 21:25:40+00:00,33.05
c25a4940b1,2018-05-19 20:54:23+00:00,75.08
5b48b66612,2018-05-19 17:58:10+00:00,12.99
c7411bfb8d,2018-05-19 17:47:13+00:00,74.0
c18f764fa9,2018-05-19 16:30:38+00:00,165.11
9cf7b19985,2018-05-19 15:29:58+00:00,92.98
9ba7c887e0,2018-05-19 11:18:39+00:00,79.0
1cea2b0fd9,2018-05-19 05:29:09+00:00,40.96
73c917048b,2018-05-19 04:37:33+00:00,120.7
b8e58df174,2018-05-19 01:16:55+00:00,91.8
9ccc0ea688,2018-05-19 00:19:03+00:00,46.65
60b84ce728,2018-05-19 00:00:38+00:00,132.6
4ec535ac83,2018-05-18 23:17:32+00:00,68.81
962185fce3,2018-05-18 22:51:28+00:00,48.99
47f4b2ff6b,2018-05-18 22:09:05+00:00,33.23
2360d2a38d,2018-05-18 21:25:19+00:00,90.25
d769ca5a1c,2018-05-18 19:31:11+00:00,32.97
80014d6913,2018-05-18 17:48:31+00:00,77.93
b392957fd5,2018-05-18 16:52:16+00:00,146.7
3c5a528c14,2018-05-18 16:47:40+00:00,96.51
30fe0bf6e1,2018-05-18 16:13:45+00:00,79.0
fd2a7c5c80,2018-05-18 16:12:47+00:00,51.99
6a0b350eb5,2018-05-18 14:57:23+00:00,54.0
5d7e89b93b,2018-05-18 14:02:41+00:00,56.0
7f9d7e178b,2018-05-18 11:59:36+00:00,46.65
9b04f20177,2018-05-18 11:03:42+00:00,154.0
1e75478764,2018-05-18 09:53:16+00:00,150.45
1d87d1036f,2018-05-18 05:51:33+00:00,82.99
485137ab95,2018-05-18 04:25:05+00:00,95.97
847dfd57de,2018-05-18 02:38:57+00:00,138.55
969c3f1081,2018-05-18 01:29:07+00:00,131.69
5f0889cb2c,2018-05-18 01:23:42+00:00,180.0
f51a7dd29b,2018-05-18 01:23:03+00:00,101.0
87bae3863e,2018-05-17 23:46:21+00:00,215.55
87bae3863e,2018-05-17 23:29:32+00:00,304.59
1589228e5a,2018-05-17 23:16:35+00:00,34.0
8e20601adf,2018-05-17 22:36:51+00:00,196.36
347c50eadc,2018-05-17 20:35:27+00:00,68.19
7871cc212e,2018-05-17 19:29:22+00:00,108.0
45d6a249c9,2018-05-17 18:27:59+00:00,74.0
6870c6fe57,2018-05-17 17:49:15+00:00,85.8
f82234414f,2018-05-17 17:35:43+00:00,117.6
8d7b396672,2018-05-17 16:30:21+00:00,52.62
59d6268cac,2018-05-17 16:29:16+00:00,54.0
4f81935f46,2018-05-17 16:01:26+00:00,29.65
d6ac75af82,2018-05-17 15:31:57+00:00,79.9
9c4974e4e4,2018-05-17 14:18:38+00:00,193.97
bd533225e9,2018-05-17 10:38:10+00:00,85.65
843dd3b7aa,2018-05-17 05:56:41+00:00,187.99
6bf428bd57,2018-05-17 05:41:03+00:00,225.24
8bd8fec8ff,2018-05-17 03:10:51+00:00,74.0
5771e5f07d,2018-05-17 03:09:11+00:00,127.0
5361dfd911,2018-05-17 02:58:39+00:00,185.3
10e44d1d61,2018-05-17 01:45:08+00:00,55.15
158e8b7c4e,2018-05-17 01:26:52+00:00,212.27
a5bbde1690,2018-05-16 23:19:04+00:00,144.7
8d90311a47,2018-05-16 22:51:35+00:00,175.95
a252ec1df1,2018-05-16 22:23:01+00:00,59.4
0144a74316,2018-05-16 21:06:59+00:00,90.08
3888b5477e,2018-05-16 21:05:01+00:00,149.0
33fd53a725,2018-05-16 20:58:58+00:00,159.53
4567133738,2018-05-16 20:52:49+00:00,110.45
2f9a39d30e,2018-05-16 20:39:22+00:00,57.55
bd053295d7,2018-05-16 20:33:49+00:00,193.68
90311b7620,2018-05-16 20:09:34+00:00,74.0
aba9247f5c,2018-05-16 19:57:49+00:00,63.65
4bf309d78a,2018-05-16 19:55:42+00:00,202.0
0eaa86b4f7,2018-05-16 19:55:34+00:00,311.96
cab02386c3,2018-05-16 19:45:39+00:00,58.19
41c5b26f00,2018-05-16 18:34:37+00:00,95.45
41d73b81e7,2018-05-16 18:21:18+00:00,81.13
59b00c6aeb,2018-05-16 17:30:12+00:00,95.9
d1fd3e24e9,2018-05-16 17:14:37+00:00,78.0
46f2e49c9a,2018-05-16 17:08:32+00:00,231.11
d0d7f08013,2018-05-16 16:49:24+00:00,12.99
90664b16e2,2018-05-16 15:43:43+00:00,183.98
41d2477983,2018-05-16 15:32:04+00:00,74.0
b4ef06cdf3,2018-05-16 15:18:39+00:00,83.3
2993d4c6f1,2018-05-16 13:33:43+00:00,54.0
1fa032085b,2018-05-16 11:24:30+00:00,54.0
a6a133f68d,2018-05-16 07:47:47+00:00,109.38
a9f3061d14,2018-05-16 04:48:24+00:00,85.13
d081e1a653,2018-05-16 04:00:29+00:00,64.5
3035f4b3f7,2018-05-16 01:52:38+00:00,70.0
ceeb5ebb91,2018-05-16 01:25:32+00:00,80.0
e2fa5ad5a7,2018-05-16 01:01:13+00:00,148.0
8c562f2e1f,2018-05-16 00:40:02+00:00,34.0
60b84ce728,2018-05-16 00:39:49+00:00,293.05
c264bd6a49,2018-05-15 23:41:59+00:00,88.84
b198b89ac2,2018-05-15 23:33:58+00:00,83.64
993a334b0a,2018-05-15 23:21:09+00:00,11.05
e05a91773d,2018-05-15 22:59:15+00:00,113.46
75dcdc8019,2018-05-15 22:12:11+00:00,440.18
6eaae0b7dc,2018-05-15 20:17:17+00:00,79.34
842aecbafa,2018-05-15 18:55:40+00:00,54.0
7337af0f02,2018-05-15 16:42:34+00:00,176.56
273e1beab6,2018-05-15 16:06:31+00:00,72.15
d186c7bff8,2018-05-15 14:58:45+00:00,49.99
bb92455f33,2018-05-15 13:55:56+00:00,101.99
ee9796b3dd,2018-05-15 13:14:25+00:00,21.53
41d73b81e7,2018-05-15 07:40:59+00:00,105.07
64a0b7b1d4,2018-05-15 07:04:11+00:00,42.53
0b5e70c3c6,2018-05-15 05:00:11+00:00,76.48
89fee2e9e2,2018-05-15 04:29:45+00:00,9.99
a410698eb4,2018-05-15 04:27:09+00:00,77.56
de2721fb3c,2018-05-15 03:21:34+00:00,69.0
4f7f655232,2018-05-14 23:05:38+00:00,39.99
4728cd9d3e,2018-05-14 23:01:28+00:00,39.99
7a948957ad,2018-05-14 22:52:36+00:00,55.15
cecdb1d0ba,2018-05-14 21:49:45+00:00,42.97
7645bd17a7,2018-05-14 21:19:15+00:00,198.74
7723d0d66c,2018-05-14 20:58:14+00:00,204.56
795438d676,2018-05-14 20:18:20+00:00,54.0
273aecccd2,2018-05-14 20:13:52+00:00,67.55
ba51233692,2018-05-14 18:46:14+00:00,73.0
f304c79769,2018-05-14 17:55:54+00:00,217.6
ceeb5ebb91,2018-05-14 17:43:38+00:00,54.0
c8802e896a,2018-05-14 17:22:48+00:00,24.65
b209d6e32a,2018-05-14 16:41:56+00:00,111.99
4c93b3acb0,2018-05-14 15:21:15+00:00,172.28
7da0cf946f,2018-05-14 06:40:20+00:00,79.0
b45e36df93,2018-05-14 04:34:09+00:00,157.0
70114b1db0,2018-05-14 04:00:15+00:00,45.01
a927e6c34d,2018-05-13 22:02:46+00:00,71.0
06868795d2,2018-05-13 20:51:36+00:00,48.99
17af25eb82,2018-05-13 20:04:10+00:00,163.01
97a05919e5,2018-05-13 17:52:42+00:00,85.0
829c7476c7,2018-05-13 08:21:27+00:00,11.42
91e2cd926f,2018-05-13 07:51:37+00:00,67.98
b665ac5899,2018-05-13 04:48:50+00:00,138.0
ceeb5ebb91,2018-05-13 04:46:39+00:00,64.0
bbb1ee76c7,2018-05-13 04:24:31+00:00,54.0
dbfa14703e,2018-05-13 04:10:40+00:00,44.0
0580eee854,2018-05-12 23:48:55+00:00,76.04
84fcf1ed8e,2018-05-12 22:50:45+00:00,67.9
794a5f2e49,2018-05-12 20:20:09+00:00,78.58
3ed54961a2,2018-05-12 19:59:31+00:00,79.0
3a8d934517,2018-05-12 19:33:41+00:00,89.0
97c5d3f858,2018-05-12 19:01:26+00:00,110.46
37573fe46d,2018-05-12 18:48:42+00:00,116.51
6eba45484d,2018-05-12 18:09:39+00:00,16.08
43b245c540,2018-05-12 03:50:01+00:00,67.55
46f2e49c9a,2018-05-12 03:30:11+00:00,316.69
08a72cd47d,2018-05-12 01:43:02+00:00,67.55
3665e0365a,2018-05-12 01:01:05+00:00,204.85
c6db6ad890,2018-05-12 00:26:11+00:00,71.0
5ee4892d46,2018-05-11 22:56:19+00:00,72.96
0c05be63f7,2018-05-11 22:55:58+00:00,68.28
2b9e76aa12,2018-05-11 22:23:58+00:00,59.04
6f4d26df83,2018-05-11 21:28:24+00:00,37.99
e02cdf5df1,2018-05-11 21:18:50+00:00,64.0
ff0770cc26,2018-05-11 20:59:03+00:00,66.91
1287216991,2018-05-11 20:43:25+00:00,42.35
7bba27fc6b,2018-05-11 17:34:02+00:00,168.3
33eca950d4,2018-05-11 16:13:55+00:00,69.99
5243506789,2018-05-11 15:36:03+00:00,12.99
fda571be58,2018-05-11 13:28:55+00:00,107.1
d55e94caed,2018-05-11 09:23:50+00:00,54.0
db9a620172,2018-05-11 06:48:09+00:00,80.05
3b137246b0,2018-05-11 05:42:17+00:00,89.32
fc46324c54,2018-05-11 05:38:59+00:00,13.57
e710dc2a2c,2018-05-11 04:52:52+00:00,64.5
f77104e3ba,2018-05-11 04:34:48+00:00,171.59
ecdd535269,2018-05-11 04:18:48+00:00,54.0
5f6cecb074,2018-05-11 04:11:43+00:00,188.99
58801e1dd9,2018-05-11 02:41:04+00:00,73.99
a3b796b688,2018-05-11 02:04:26+00:00,26.97
3418992758,2018-05-11 02:00:00+00:00,116.05
4baa89c784,2018-05-11 01:58:29+00:00,78.58
99e63fdaca,2018-05-11 00:07:07+00:00,67.55
dff34c7640,2018-05-10 23:25:31+00:00,67.55
046420d233,2018-05-10 23:20:24+00:00,57.55
ad4a0d997b,2018-05-10 22:48:56+00:00,90.41
3fc3745277,2018-05-10 21:51:46+00:00,100.8
887f808888,2018-05-10 21:13:52+00:00,98.28
e713c5d022,2018-05-10 21:02:35+00:00,26.98
c9c29fbc01,2018-05-10 20:33:22+00:00,116.37
036fac444b,2018-05-10 19:59:06+00:00,158.0
b42dd650b2,2018-05-10 19:31:01+00:00,93.0
d370fb66dd,2018-05-10 19:25:06+00:00,115.28
90e8a68d61,2018-05-10 19:05:44+00:00,109.38
12993c266e,2018-05-10 18:33:39+00:00,120.11
6eaae0b7dc,2018-05-10 17:37:48+00:00,110.47
b774da5512,2018-05-10 17:26:16+00:00,28.93
0a255ceb35,2018-05-10 10:04:32+00:00,79.35
52abeb48e0,2018-05-10 08:58:31+00:00,89.0
72b9ed2455,2018-05-10 05:52:11+00:00,122.27
9086ed15f5,2018-05-10 05:14:23+00:00,93.99
0c643d519e,2018-05-10 04:21:53+00:00,120.11
81f91fbda6,2018-05-10 01:31:06+00:00,12.86
5cdd0fab6d,2018-05-10 00:23:46+00:00,66.0
8d98c65ff2,2018-05-10 00:13:54+00:00,63.65
907ea7231a,2018-05-09 21:40:12+00:00,80.96
7eac850a1c,2018-05-09 21:05:17+00:00,84.0
bebc6d48fe,2018-05-09 20:04:46+00:00,5.0
ab1d6e1440,2018-05-09 19:45:18+00:00,102.99
77bf1f697a,2018-05-09 19:09:49+00:00,198.94
1bcb0f7466,2018-05-09 19:07:05+00:00,64.0
106bfea12c,2018-05-09 18:49:15+00:00,54.0
cc0b674da7,2018-05-09 18:29:25+00:00,17.98
d51cfd5b63,2018-05-09 17:38:22+00:00,56.85
18075a0c45,2018-05-09 16:47:37+00:00,93.99
570fbdc2a5,2018-05-09 16:05:30+00:00,162.0
2cd095f6eb,2018-05-09 15:57:56+00:00,72.15
228d56482e,2018-05-09 14:02:48+00:00,71.0
caf8bfa7aa,2018-05-09 11:18:09+00:00,160.48
d5500558c9,2018-05-09 10:27:32+00:00,130.83
fe28298df6,2018-05-09 07:49:25+00:00,64.0
8678762631,2018-05-09 07:39:15+00:00,33.95
5f76501a86,2018-05-09 07:26:32+00:00,78.0
4eee9987c3,2018-05-09 07:11:26+00:00,27.99
a9e4b50e45,2018-05-09 05:38:49+00:00,113.0
09df777459,2018-05-09 04:58:40+00:00,34.0
